timestamp,Tair_C,RH_p,Tinternal_C,T100_C,T50_C,T25_C,T10_C,T5_C,T0_C,T5s_C,T10s_C,T25s_C,T50s_C
12/24/23 8:56,-2.2,79.3,-0.94,-1.94,-2.31,-2.19,-2.06,-2.13,-2,-1.63,-0.75,0.63,2.81
12/24/23 9:00,-2.2,79.3,-0.94,-1.81,-2.19,-2.13,-2,-2.06,-1.94,-1.63,-0.75,0.63,2.81
12/24/23 9:04,-2.3,79.5,-0.88,-1.81,-2,-2,-1.94,-2,-1.88,-1.5,-0.75,0.63,2.81
12/24/23 9:08,-2.3,79.5,-0.88,-1.75,-1.94,-2,-1.88,-2,-1.81,-1.5,-0.75,0.63,2.81
12/24/23 9:12,-2.4,79.8,-0.88,-1.81,-2,-2.06,-1.94,-2.06,-1.88,-1.56,-0.75,0.63,2.81
12/24/23 9:17,-2.4,79.8,-0.88,-1.75,-2.06,-2.06,-1.94,-2.06,-1.88,-1.56,-0.75,0.63,2.81
12/24/23 9:21,-2.4,80,-0.88,-1.63,-1.94,-1.94,-1.81,-1.88,-1.69,-1.44,-0.75,0.63,2.81
12/24/23 9:25,-2.4,80,-0.81,-1.44,-1.63,-1.69,-1.63,-1.63,-1.5,-1.25,-0.69,0.63,2.81
12/24/23 9:29,-2.3,80.7,-0.81,-1.38,-1.44,-1.5,-1.44,-1.5,-1.38,-1.13,-0.69,0.63,2.81
12/24/23 9:33,-2.3,80.7,-0.81,-1.25,-1.38,-1.5,-1.38,-1.44,-1.31,-1.13,-0.69,0.63,2.81
12/24/23 9:37,-2,80.6,-0.75,-1.25,-1.31,-1.38,-1.31,-1.38,-1.25,-1.06,-0.63,0.63,2.81
12/24/23 9:41,-2,80.6,-0.75,-1.13,-1.25,-1.38,-1.25,-1.31,-1.19,-1,-0.63,0.63,2.81
12/24/23 9:45,-1.9,79.7,-0.69,-1.13,-1.19,-1.31,-1.25,-1.31,-1.19,-1,-0.63,0.63,2.81
12/24/23 9:49,-1.9,79.7,-0.69,-1.06,-1.13,-1.25,-1.19,-1.25,-1.13,-0.94,-0.63,0.63,2.81
12/24/23 9:53,-1.8,80.5,-0.63,-1.13,-1.06,-1.13,-1.13,-1.19,-1.06,-0.88,-0.63,0.69,2.81
12/24/23 9:57,-1.8,80.5,-0.63,-1.13,-1.13,-1.19,-1.19,-1.25,-1.06,-0.88,-0.63,0.63,2.81
12/24/23 10:01,-1.8,80.1,-0.56,-1.13,-1.13,-1.19,-1.19,-1.19,-1.06,-0.88,-0.56,0.63,2.81
12/24/23 10:05,-1.8,80.1,-0.56,-1.06,-1.13,-1.19,-1.19,-1.25,-1.06,-0.94,-0.56,0.63,2.81
12/24/23 10:09,-1.8,80,-0.5,-0.88,-1,-1.13,-1.06,-1.13,-1,-0.81,-0.56,0.69,2.81
12/24/23 10:13,-1.8,80,-0.5,-0.94,-0.94,-1.06,-0.94,-1,-0.88,-0.75,-0.56,0.63,2.81
12/24/23 10:17,-1.7,80.7,-0.44,-1,-1,-1.06,-1.06,-1.13,-1,-0.81,-0.56,0.63,2.81
12/24/23 10:21,-1.7,80.7,-0.44,-1.13,-1.06,-1.19,-1.13,-1.19,-1.06,-0.88,-0.56,0.63,2.81
12/24/23 10:25,-1.6,80,-0.38,-1.19,-1.13,-1.25,-1.19,-1.25,-1.13,-0.94,-0.56,0.69,2.81
12/24/23 10:29,-1.6,80,-0.38,-1.13,-1.19,-1.25,-1.25,-1.31,-1.19,-0.94,-0.56,0.63,2.81
12/24/23 10:33,-1.8,79.9,-0.38,-1.13,-1.19,-1.25,-1.19,-1.31,-1.13,-0.94,-0.56,0.69,2.81
12/24/23 10:37,-1.8,79.9,-0.38,-1.06,-1.13,-1.25,-1.19,-1.25,-1.06,-0.88,-0.56,0.63,2.81
12/24/23 10:41,-1.9,80.1,-0.31,-1,-1.06,-1.19,-1.13,-1.19,-1.06,-0.88,-0.56,0.69,2.81
12/24/23 10:45,-1.9,80.1,-0.31,-0.94,-1.06,-1.13,-1.13,-1.19,-1,-0.88,-0.5,0.69,2.81
12/24/23 10:49,-1.8,80.1,-0.31,-0.88,-1,-1.06,-1,-1.06,-0.94,-0.81,-0.5,0.63,2.81
12/24/23 10:53,-1.8,80.1,-0.25,-0.94,-1,-1.13,-1.06,-1.13,-0.94,-0.81,-0.5,0.69,2.81
12/24/23 10:57,-1.6,80.5,-0.25,-0.94,-1,-1.06,-1,-1.13,-0.94,-0.81,-0.5,0.69,2.81
12/24/23 11:01,-1.6,80.5,-0.25,-0.94,-1,-1.13,-1,-1.06,-0.94,-0.81,-0.5,0.69,2.81
12/24/23 11:05,-1.6,79.1,-0.25,-0.88,-1,-1.06,-1,-1.06,-0.94,-0.81,-0.5,0.69,2.81
12/24/23 11:09,-1.6,79.1,-0.19,-0.88,-1,-1.06,-1,-1.06,-0.94,-0.75,-0.5,0.69,2.81
12/24/23 11:13,-1.6,79.8,-0.19,-0.94,-1,-1.06,-1,-1.06,-0.94,-0.75,-0.5,0.69,2.81
12/24/23 11:17,-1.6,79.8,-0.19,-0.88,-1,-1.06,-1,-1.06,-0.94,-0.75,-0.44,0.69,2.81
12/24/23 11:21,-1.5,79.4,-0.13,-0.94,-1,-1.06,-1,-1.06,-0.94,-0.75,-0.5,0.63,2.81
12/24/23 11:25,-1.5,79.4,-0.13,-0.94,-1,-1.13,-1,-1.13,-0.94,-0.81,-0.5,0.69,2.81
12/24/23 11:29,-1.6,79.2,-0.13,-1,-1.06,-1.13,-1.13,-1.13,-1,-0.88,-0.5,0.69,2.81
12/24/23 11:33,-1.6,79.2,-0.13,-1,-1.13,-1.19,-1.13,-1.19,-1.06,-0.88,-0.5,0.69,2.81
12/24/23 11:37,-1.6,78.7,-0.13,-1,-1.13,-1.19,-1.13,-1.13,-1,-0.88,-0.5,0.69,2.81
12/24/23 11:41,-1.6,78.7,-0.06,-0.94,-1.06,-1.19,-1.13,-1.13,-1,-0.88,-0.5,0.69,2.81
12/24/23 11:45,-1.7,78.7,-0.06,-1,-1.06,-1.13,-1.13,-1.13,-1,-0.81,-0.5,0.69,2.81
12/24/23 11:49,-1.7,78.7,-0.06,-1,-1.06,-1.13,-1.06,-1.13,-1,-0.81,-0.44,0.69,2.81
12/24/23 11:53,-1.7,78.9,-0.06,-0.94,-1.06,-1.06,-1,-1.13,-0.94,-0.75,-0.44,0.69,2.81
12/24/23 11:57,-1.7,78.9,-0.06,-0.94,-1,-1.06,-1.06,-1.13,-0.94,-0.81,-0.44,0.69,2.81
12/24/23 12:01,-1.7,79.4,-0.06,-0.88,-1.06,-1.06,-1,-1.06,-0.94,-0.81,-0.44,0.69,2.81
12/24/23 12:05,-1.7,79.4,-0.06,-0.88,-1.06,-1.13,-1,-1.13,-0.94,-0.81,-0.44,0.69,2.81
12/24/23 12:09,-1.6,79.2,0,-0.88,-1.06,-1.06,-1,-1.06,-0.94,-0.75,-0.44,0.69,2.81
12/24/23 12:13,-1.6,79.2,0,-0.81,-0.94,-1,-0.94,-1,-0.88,-0.69,-0.44,0.75,2.81
12/24/23 12:17,-1.5,79,0,-0.81,-0.94,-1,-0.94,-1,-0.88,-0.69,-0.44,0.69,2.81
12/24/23 12:21,-1.5,79,0,-0.75,-0.94,-1,-0.94,-1,-0.88,-0.75,-0.44,0.69,2.81
12/24/23 12:25,-1.5,79,0.06,-0.75,-0.94,-1,-0.88,-1,-0.88,-0.69,-0.44,0.69,2.81
12/24/23 12:29,-1.5,79,0.06,-0.88,-0.88,-0.88,-0.81,-0.94,-0.75,-0.63,-0.44,0.69,2.81
12/24/23 12:33,-1.5,78.7,0.06,-0.75,-0.88,-0.88,-0.81,-0.88,-0.75,-0.63,-0.44,0.69,2.81
12/24/23 12:37,-1.5,78.7,0.06,-0.63,-0.75,-0.81,-0.75,-0.81,-0.69,-0.56,-0.44,0.69,2.81
12/24/23 12:41,-1.5,79.3,0.13,-0.5,-0.63,-0.75,-0.63,-0.69,-0.63,-0.5,-0.38,0.75,2.81
12/24/23 12:46,-1.5,79.3,0.13,-0.44,-0.56,-0.63,-0.56,-0.63,-0.5,-0.44,-0.38,0.69,2.81
12/24/23 12:50,-1.3,79.4,0.19,-0.31,-0.44,-0.5,-0.44,-0.5,-0.44,-0.38,-0.38,0.69,2.81
12/24/23 12:54,-1.3,79.4,0.19,-0.25,-0.38,-0.44,-0.38,-0.44,-0.31,-0.31,-0.31,0.69,2.81
12/24/23 12:58,-1.1,79,0.25,-0.19,-0.31,-0.38,-0.31,-0.38,-0.25,-0.25,-0.31,0.69,2.81
12/24/23 13:02,-1.1,79,0.25,-0.13,-0.25,-0.31,-0.25,-0.31,-0.19,-0.25,-0.31,0.75,2.81
12/24/23 13:06,-1,76.8,0.31,-0.13,-0.25,-0.31,-0.19,-0.25,-0.19,-0.13,-0.31,0.75,2.81
12/24/23 13:10,-1,76.8,0.38,-0.06,-0.13,-0.19,-0.13,-0.19,-0.13,-0.13,-0.31,0.75,2.81
12/24/23 13:14,-0.9,75.9,0.44,0,-0.06,-0.19,-0.13,-0.13,-0.06,-0.06,-0.25,0.75,2.81
12/24/23 13:18,-0.9,75.9,0.5,0.06,0,-0.13,0,-0.06,0,0.06,-0.25,0.69,2.81
12/24/23 13:22,-0.7,75.3,0.5,0.13,0,-0.13,0.06,0,0.13,0.06,-0.25,0.69,2.81
12/24/23 13:26,-0.7,75.3,0.56,0.19,0.13,-0.13,0.19,0.19,0.25,0.19,-0.25,0.69,2.81
12/24/23 13:30,-0.6,75.1,0.63,0.19,0.06,-0.06,0.38,0.31,0.38,0.31,-0.19,0.75,2.81
12/24/23 13:34,-0.6,75.1,0.75,0.44,0.19,-0.06,0.56,0.5,0.5,0.44,-0.19,0.69,2.81
12/24/23 13:38,-0.5,74.5,0.81,0.63,0.13,0,0.63,0.63,0.63,0.5,-0.13,0.75,2.81
12/24/23 13:42,-0.5,74.5,0.88,0.56,0.19,0,0.69,0.63,0.63,0.5,-0.13,0.75,2.81
12/24/23 13:46,-0.2,73.6,1,0.31,0.19,0,0.38,0.38,0.38,0.38,-0.13,0.75,2.81
12/24/23 13:50,-0.2,73.6,1.06,0.19,0.25,0,0.25,0.25,0.31,0.25,-0.13,0.75,2.81
12/24/23 13:54,-0.2,76.4,1.13,0.13,0.19,0,0.19,0.13,0.19,0.19,-0.13,0.75,2.81
12/24/23 13:58,-0.2,76.4,1.19,0.19,0.25,0,0.25,0.19,0.25,0.25,-0.13,0.75,2.81
12/24/23 14:02,-0.5,75.5,1.25,0.13,0.25,0,0.19,0.13,0.13,0.19,-0.13,0.75,2.81
12/24/23 14:06,-0.5,75.5,1.31,0.19,0.31,0,0.19,0.13,0.19,0.19,-0.13,0.69,2.81
12/24/23 14:10,-0.6,75.9,1.31,0.25,0.38,0.06,0.31,0.25,0.31,0.31,-0.13,0.75,2.81
12/24/23 14:14,-0.6,75.9,1.38,0.31,0.38,0.13,0.38,0.38,0.38,0.38,-0.13,0.75,2.81
12/24/23 14:18,-0.6,75.7,1.44,0.38,0.38,0.25,0.56,0.5,0.5,0.44,-0.13,0.75,2.81
12/24/23 14:22,-0.6,75.7,1.5,0.5,0.38,0.44,0.69,0.56,0.63,0.5,-0.13,0.75,2.81
12/24/23 14:26,-0.5,75.7,1.56,0.56,0.44,0.56,0.63,0.56,0.63,0.5,-0.06,0.75,2.81
12/24/23 14:30,-0.5,75.7,1.56,0.5,0.44,0.5,0.56,0.5,0.5,0.44,-0.06,0.75,2.81
12/24/23 14:34,-0.3,75.7,1.63,0.5,0.63,0.5,0.5,0.44,0.5,0.44,-0.06,0.75,2.81
12/24/23 14:38,-0.3,75.7,1.63,0.38,0.63,0.44,0.44,0.38,0.38,0.38,-0.06,0.75,2.81
12/24/23 14:42,-0.3,75.7,1.69,0.31,0.56,0.31,0.31,0.25,0.31,0.25,-0.13,0.75,2.81
12/24/23 14:46,-0.3,75.7,1.69,0.31,0.44,0.31,0.25,0.25,0.31,0.25,-0.13,0.75,2.81
12/24/23 14:50,-0.6,74.1,1.75,0.31,0.44,0.31,0.31,0.25,0.31,0.31,-0.06,0.75,2.81
12/24/23 14:54,-0.6,74.1,1.75,0.38,0.44,0.38,0.38,0.31,0.38,0.31,-0.06,0.75,2.81
12/24/23 14:58,-0.5,74.1,1.75,0.5,0.56,0.5,0.5,0.44,0.5,0.44,-0.06,0.75,2.81
12/24/23 15:02,-0.5,74.1,1.75,0.63,0.69,0.69,0.75,0.63,0.69,0.56,-0.06,0.75,2.81
12/24/23 15:06,-0.4,75.8,1.75,0.75,0.75,0.75,0.75,0.75,0.75,0.63,-0.06,0.75,2.81
12/24/23 15:10,-0.4,75.8,1.81,0.88,0.75,0.88,0.94,0.81,0.88,0.69,0,0.75,2.81
12/24/23 15:14,-0.2,76.5,1.81,1,0.81,0.94,1,0.88,0.94,0.69,0,0.75,2.81
12/24/23 15:18,-0.2,76.5,1.88,1,0.88,1,1.06,1,1,0.75,0,0.75,2.81
12/24/23 15:22,0,74.6,1.88,0.94,0.94,1.06,1.06,0.94,1,0.81,0,0.75,2.81
12/24/23 15:26,0,74.6,1.94,0.69,0.94,0.75,0.69,0.63,0.63,0.56,0,0.75,2.81
12/24/23 15:30,0.2,75.1,1.94,0.44,0.75,0.44,0.38,0.38,0.38,0.38,0,0.75,2.81
12/24/23 15:34,0.2,75.1,2,0.38,0.63,0.44,0.44,0.38,0.44,0.38,0,0.75,2.81
12/24/23 15:38,-0.3,73.6,2,0.44,0.63,0.44,0.44,0.38,0.44,0.38,0,0.75,2.81
12/24/23 15:42,-0.3,73.6,2,0.44,0.63,0.44,0.5,0.44,0.44,0.44,0,0.75,2.81
12/24/23 15:46,-0.4,74.3,2,0.5,0.69,0.5,0.56,0.44,0.5,0.44,0,0.75,2.81
12/24/23 15:51,-0.4,74.3,2,0.63,0.69,0.63,0.63,0.5,0.56,0.5,0,0.75,2.81
12/24/23 15:55,-0.3,74.6,2,0.75,0.88,0.81,0.81,0.75,0.75,0.63,0,0.75,2.81
12/24/23 15:59,-0.3,74.6,2,0.94,1,1,1,0.94,0.94,0.75,0.06,0.75,2.81
12/24/23 16:03,-0.2,76.4,2.06,1.13,1.25,1.19,1.25,1.13,1.13,0.94,0.06,0.75,2.81
12/24/23 16:07,-0.2,76.4,2.06,1.25,1.5,1.31,1.31,1.25,1.25,1,0.06,0.75,2.81
12/24/23 16:11,0,75.9,2.13,1.06,1.5,1.19,1.19,1.06,1.06,0.88,0.06,0.81,2.81
12/24/23 16:15,0,75.9,2.19,0.88,1.25,0.94,1,0.88,0.88,0.75,0.06,0.75,2.81
12/24/23 16:19,0.2,75.2,2.19,0.88,1.25,1,1,0.94,0.94,0.75,0.06,0.81,2.81
12/24/23 16:23,0.2,75.2,2.25,0.94,1.31,1,1,0.94,0.94,0.75,0.06,0.75,2.81
12/24/23 16:27,0.1,75.3,2.31,0.94,1.38,1,1,0.88,0.94,0.75,0.06,0.75,2.81
12/24/23 16:31,0.1,75.3,2.31,0.88,1.44,0.94,0.88,0.81,0.81,0.69,0.06,0.75,2.81
12/24/23 16:35,0.1,73.1,2.38,0.88,1.25,0.94,0.88,0.81,0.81,0.69,0.06,0.75,2.81
12/24/23 16:39,0.1,73.1,2.38,0.94,1.25,0.94,0.94,0.81,0.88,0.75,0.06,0.75,2.81
12/24/23 16:43,0,73.1,2.44,1,1.31,1,1,0.88,0.88,0.75,0.06,0.81,2.81
12/24/23 16:47,0,73.1,2.44,1.06,1.56,1.06,1.06,0.94,1,0.88,0.13,0.81,2.81
12/24/23 16:51,0.2,75,2.44,1,1.75,1.06,1,0.94,1,0.94,0.06,0.81,2.81
12/24/23 16:55,0.2,75,2.5,1,1.88,1.06,1,0.94,1,0.88,0.13,0.75,2.81
12/24/23 16:59,0.2,75.1,2.56,1.06,2,1.06,1,1,1,0.94,0.13,0.75,2.81
12/24/23 17:03,0.2,75.1,2.63,1.06,2.06,1.13,1.06,1,1.06,0.94,0.13,0.81,2.81
12/24/23 17:07,0,73,2.63,1.25,2.06,1.25,1.25,1.25,1.25,1.06,0.13,0.81,2.81
12/24/23 17:11,0,73,2.69,1.38,2.13,1.44,1.38,1.38,1.38,1.13,0.13,0.81,2.81
12/24/23 17:15,0.1,72.2,2.75,1.44,2.19,1.5,1.5,1.44,1.44,1.19,0.19,0.81,2.81
12/24/23 17:19,0.1,72.2,2.88,1.5,2.13,1.5,1.5,1.44,1.44,1.19,0.19,0.81,2.81
12/24/23 17:23,0.5,70.7,2.88,1.56,2.13,1.69,1.63,1.56,1.56,1.25,0.19,0.81,2.81
12/24/23 17:27,0.5,70.7,2.94,1.63,2.19,1.69,1.69,1.63,1.63,1.31,0.19,0.81,2.81
12/24/23 17:31,0.6,70.8,3,1.69,2.31,1.75,1.75,1.69,1.63,1.38,0.19,0.81,2.81
12/24/23 17:35,0.6,70.8,3,1.75,2.44,1.81,1.75,1.75,1.69,1.44,0.25,0.81,2.81
12/24/23 17:39,0.6,70.3,3.06,1.63,2.31,1.69,1.69,1.63,1.63,1.38,0.25,0.81,2.88
12/24/23 17:43,0.6,70.3,3.13,1.5,2.19,1.69,1.63,1.56,1.5,1.25,0.19,0.81,2.81
12/24/23 17:47,0.6,71.4,3.19,1.38,2,1.5,1.5,1.44,1.38,1.13,0.19,0.81,2.81
12/24/23 17:51,0.6,71.4,3.19,1.31,1.69,1.38,1.31,1.25,1.25,1,0.19,0.81,2.81
12/24/23 17:55,0.5,70.5,3.19,1.19,1.44,1.13,1.13,1.06,1.06,0.94,0.19,0.81,2.81
12/24/23 17:59,0.5,70.5,3.19,1.13,1.25,1.13,1.06,1,1,0.88,0.13,0.81,2.81
12/24/23 18:03,0.3,71.3,3.19,1.31,1.69,1.25,1.25,1.13,1.19,1,0.19,0.81,2.81
12/24/23 18:07,0.3,71.3,3.19,1.25,1.75,1.31,1.25,1.19,1.25,1.06,0.19,0.81,2.81
12/24/23 18:11,0.2,71.6,3.19,1.19,1.56,1.19,1.19,1.13,1.13,1,0.19,0.81,2.88
12/24/23 18:15,0.2,71.6,3.19,1.19,1.56,1.19,1.19,1.13,1.13,1,0.19,0.81,2.81
12/24/23 18:19,0.3,72,3.13,1.19,1.5,1.19,1.19,1.06,1.13,0.94,0.19,0.81,2.81
12/24/23 18:23,0.3,72,3.13,1.06,1.38,1,1,0.94,1,0.88,0.13,0.81,2.88
12/24/23 18:27,0.2,73.2,3.06,1.06,1.31,1,1,0.94,0.94,0.88,0.19,0.81,2.88
12/24/23 18:31,0.2,73.2,3.06,1.19,1.5,1.13,1.13,1,1.06,0.94,0.19,0.81,2.81
12/24/23 18:36,0,73.6,3.06,1.31,1.69,1.31,1.31,1.25,1.25,1.06,0.19,0.81,2.88
12/24/23 18:40,0,73.6,3.06,1.38,1.88,1.44,1.38,1.31,1.31,1.13,0.19,0.81,2.81
12/24/23 18:44,0.2,73,3.06,1.38,1.88,1.38,1.38,1.31,1.31,1.19,0.19,0.81,2.81
12/24/23 18:48,0.2,73,3.06,1.38,1.75,1.31,1.31,1.25,1.25,1.13,0.25,0.81,2.81
12/24/23 18:52,0.4,72.7,3.06,1.31,1.75,1.31,1.25,1.19,1.19,1.06,0.19,0.81,2.88
12/24/23 18:56,0.4,72.7,3.06,1.25,1.75,1.25,1.25,1.13,1.13,1,0.19,0.81,2.81
12/24/23 19:00,0.3,71.9,3.13,1.31,1.69,1.25,1.25,1.19,1.19,1,0.19,0.81,2.88
12/24/23 19:04,0.3,71.9,3.06,1.19,1.56,1.19,1.19,1.13,1.13,0.94,0.19,0.81,2.88
12/24/23 19:08,0.2,71.7,3.06,1.25,1.63,1.25,1.25,1.19,1.13,1,0.19,0.88,2.88
12/24/23 19:12,0.2,71.7,3.06,1.31,1.63,1.31,1.25,1.19,1.19,1,0.19,0.81,2.81
12/24/23 19:16,0.3,71.6,3.06,1.25,1.44,1.25,1.25,1.13,1.13,0.94,0.19,0.88,2.81
12/24/23 19:20,0.3,71.6,3.06,1.19,1.25,1.19,1.13,1.06,1.06,0.88,0.19,0.88,2.88
12/24/23 19:24,0.3,70.8,3.06,1.13,1.13,1.06,1,0.94,0.94,0.81,0.19,0.88,2.88
12/24/23 19:28,0.3,70.8,3.06,1.06,1.06,0.94,0.94,0.88,0.94,0.75,0.19,0.81,2.81
12/24/23 19:32,0.3,72.5,3,1,1,0.88,0.88,0.81,0.81,0.69,0.19,0.88,2.88
12/24/23 19:36,0.3,72.5,2.94,1.06,1.13,0.88,0.88,0.81,0.88,0.75,0.19,0.88,2.88
12/24/23 19:40,0.1,72.5,2.94,1.06,1.19,0.88,0.94,0.88,0.88,0.81,0.19,0.88,2.81
12/24/23 19:44,0.1,72.5,2.94,0.94,1.19,0.81,0.81,0.81,0.81,0.75,0.19,0.88,2.88
12/24/23 19:48,0,73.2,2.88,0.94,1.13,0.88,0.88,0.81,0.81,0.69,0.19,0.88,2.88
12/24/23 19:52,0,73.2,2.88,0.94,1.13,0.88,0.81,0.75,0.81,0.69,0.19,0.88,2.88
12/24/23 19:56,0,71.9,2.88,0.88,0.94,0.69,0.75,0.69,0.69,0.63,0.13,0.88,2.88
12/24/23 20:00,0,71.9,2.81,0.81,0.75,0.63,0.69,0.56,0.63,0.5,0.13,0.88,2.88
12/24/23 20:04,-0.1,71.7,2.81,0.75,0.63,0.63,0.63,0.5,0.56,0.5,0.13,0.88,2.88
12/24/23 20:08,-0.1,71.7,2.81,0.69,0.5,0.56,0.56,0.44,0.5,0.44,0.13,0.88,2.88
12/24/23 20:12,-0.1,72.3,2.75,0.69,0.5,0.5,0.5,0.44,0.5,0.44,0.13,0.88,2.88
12/24/23 20:16,-0.1,72.3,2.69,0.69,0.5,0.5,0.5,0.44,0.5,0.44,0.13,0.88,2.88
12/24/23 20:20,-0.2,74.1,2.69,0.69,0.5,0.5,0.5,0.44,0.56,0.44,0.13,0.88,2.88
12/24/23 20:24,-0.2,74.1,2.63,0.69,0.5,0.5,0.56,0.44,0.56,0.5,0.13,0.88,2.81
12/24/23 20:28,-0.2,74.4,2.56,0.63,0.5,0.5,0.5,0.44,0.5,0.44,0.06,0.88,2.88
12/24/23 20:32,-0.2,74.4,2.56,0.56,0.44,0.44,0.44,0.38,0.44,0.38,0.13,0.88,2.88
12/24/23 20:36,-0.1,74.4,2.5,0.5,0.31,0.31,0.31,0.25,0.31,0.31,0.06,0.88,2.88
12/24/23 20:40,-0.1,74.4,2.5,0.44,0.31,0.25,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 20:44,-0.3,74.4,2.38,0.44,0.25,0.25,0.25,0.13,0.25,0.25,0.06,0.88,2.88
12/24/23 20:48,-0.3,74.4,2.38,0.38,0.19,0.25,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 20:52,-0.4,76.5,2.31,0.38,0.19,0.19,0.19,0.13,0.19,0.25,0.13,0.88,2.88
12/24/23 20:56,-0.4,76.5,2.31,0.38,0.13,0.13,0.19,0.13,0.19,0.19,0.06,0.88,2.88
12/24/23 21:00,-0.5,77.4,2.25,0.31,0.19,0.13,0.19,0.06,0.13,0.19,0.06,0.88,2.88
12/24/23 21:04,-0.5,77.4,2.19,0.38,0.19,0.13,0.19,0.06,0.19,0.19,0.06,0.88,2.88
12/24/23 21:08,-0.5,78.3,2.13,0.38,0.19,0.13,0.19,0.13,0.19,0.19,0.06,0.88,2.88
12/24/23 21:12,-0.5,78.3,2.13,0.38,0.19,0.13,0.19,0.13,0.25,0.25,0.06,0.88,2.88
12/24/23 21:17,-0.5,78.7,2.06,0.44,0.19,0.19,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 21:21,-0.5,78.7,2.06,0.44,0.19,0.19,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 21:25,-0.3,79.7,2,0.44,0.19,0.19,0.25,0.13,0.25,0.25,0.06,0.94,2.88
12/24/23 21:29,-0.3,79.7,2,0.44,0.19,0.19,0.25,0.19,0.31,0.25,0.06,0.88,2.88
12/24/23 21:33,-0.3,80,1.94,0.44,0.19,0.13,0.25,0.13,0.25,0.25,0.06,0.94,2.88
12/24/23 21:37,-0.3,80,1.94,0.44,0.25,0.13,0.25,0.13,0.25,0.25,0.06,0.88,2.88
12/24/23 21:41,-0.3,80.3,1.88,0.44,0.19,0.19,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 21:45,-0.3,80.3,1.88,0.44,0.25,0.19,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 21:49,-0.3,80.6,1.88,0.44,0.19,0.19,0.25,0.19,0.31,0.25,0.06,0.88,2.88
12/24/23 21:53,-0.3,80.6,1.88,0.44,0.19,0.19,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 21:57,-0.3,80.8,1.81,0.44,0.19,0.19,0.25,0.19,0.25,0.25,0.06,0.88,2.88
12/24/23 22:01,-0.3,80.8,1.81,0.44,0.19,0.19,0.25,0.13,0.25,0.25,0.06,0.88,2.88
12/24/23 22:05,-0.3,80.9,1.81,0.38,0.19,0.19,0.19,0.19,0.25,0.25,0.06,0.94,2.88
12/24/23 22:09,-0.3,80.9,1.81,0.38,0.19,0.13,0.19,0.13,0.25,0.19,0.06,0.94,2.88
12/24/23 22:13,-0.3,81,1.75,0.38,0.19,0.13,0.19,0.13,0.19,0.19,0.06,0.88,2.88
12/24/23 22:17,-0.3,81,1.75,0.38,0.19,0.13,0.19,0.13,0.19,0.25,0.06,0.94,2.88
12/24/23 22:21,-0.3,81.5,1.75,0.38,0.13,0.13,0.19,0.13,0.25,0.19,0.06,0.94,2.88
12/24/23 22:25,-0.3,81.5,1.75,0.38,0.19,0.13,0.19,0.13,0.19,0.25,0.06,0.94,2.88
12/24/23 22:29,-0.3,81.8,1.75,0.38,0.19,0.06,0.19,0.06,0.19,0.19,0.06,0.94,2.88
12/24/23 22:33,-0.3,81.8,1.69,0.38,0.19,0.06,0.19,0.13,0.19,0.25,0.06,0.88,2.88
12/24/23 22:37,-0.3,82.1,1.69,0.38,0.13,0.13,0.19,0.13,0.19,0.25,0.06,0.94,2.88
12/24/23 22:41,-0.3,82.1,1.69,0.38,0.19,0.13,0.19,0.13,0.19,0.19,0.06,0.88,2.88
12/24/23 22:45,-0.4,82.4,1.69,0.38,0.13,0.06,0.19,0.13,0.13,0.19,0.06,0.94,2.88
12/24/23 22:49,-0.4,82.4,1.63,0.38,0.13,0.06,0.13,0.06,0.19,0.19,0.06,0.94,2.88
12/24/23 22:53,-0.4,82.6,1.63,0.31,0.19,0.06,0.19,0.06,0.19,0.19,0.06,0.94,2.88
12/24/23 22:57,-0.4,82.6,1.63,0.38,0.19,0.06,0.19,0.13,0.13,0.19,0.06,0.94,2.88
12/24/23 23:01,-0.4,82.6,1.63,0.38,0.13,0.13,0.19,0.13,0.19,0.25,0.06,0.94,2.88
12/24/23 23:05,-0.4,82.6,1.63,0.38,0.19,0.13,0.19,0.13,0.19,0.25,0.06,0.94,2.88
12/24/23 23:09,-0.4,82.6,1.63,0.38,0.13,0.13,0.19,0.13,0.19,0.19,0.06,0.94,2.88
12/24/23 23:13,-0.4,82.6,1.56,0.38,0.19,0.13,0.19,0.13,0.19,0.25,0.06,0.94,2.88
12/24/23 23:17,-0.4,82.7,1.56,0.38,0.13,0.13,0.19,0.13,0.19,0.25,0.06,0.94,2.88
12/24/23 23:21,-0.4,82.7,1.56,0.44,0.19,0.13,0.19,0.13,0.25,0.25,0.06,0.94,2.88
12/24/23 23:25,-0.4,82.7,1.56,0.44,0.19,0.13,0.19,0.13,0.25,0.25,0.06,0.94,2.88
12/24/23 23:29,-0.4,82.7,1.56,0.44,0.19,0.13,0.25,0.13,0.25,0.25,0.06,0.94,2.88
